-33.86|151.21|39|2017|3|10|23|20|18|88|72|59|1016|1015|1013|Rain
-33.86|151.21|39|2017|3|11|24|21|17|83|66|46|1015|1013|1011|Sunny
-33.86|151.21|39|2017|3|12|28|22|17|83|65|38|1013|1009|1006|Sunny
-33.86|151.21|39|2017|3|13|28|25|22|83|71|44|1017|1011|1007|cloudy
-33.86|151.21|39|2017|3|14|27|23|21|88|79|62|1021|1019|1016|Rain
-33.86|151.21|39|2017|3|15|27|23|19|100|81|61|1021|1019|1017|Rain
-33.86|151.21|39|2017|3|16|27|24|22|100|89|71|1017|1011|1007|Rain
-33.86|151.21|39|2017|3|17|22|20|19|100|89|74|1022|1018|1010|Rain
-33.86|151.21|39|2017|3|18|24|23|22|88|82|69|1024|1022|1020|Rain
-33.86|151.21|39|2017|3|19|23|-|23|97|97|97|1022|1019|1017|Rain
-33.86|151.21|39|2017|3|20|28|26|24|89|77|65|1019|1016|1014|Sunny
-33.86|151.21|39|2017|3|21|28|26|23|100|85|63|1016|1014|1012|cloudy
-33.86|151.21|39|2017|3|22|31|26|21|100|85|51|1016|1012|1010|cloudy
-33.86|151.21|39|2017|3|23|22|21|19|100|88|75|1019|1017|1016|Rain
-33.86|151.21|39|2017|3|24|23|21|18|100|85|60|1021|1019|1018|Rain
-33.86|151.21|39|2017|3|25|26|22|19|83|71|50|1020|1016|1013|Rain
-33.86|151.21|39|2017|3|26|27|23|19|94|74|56|1018|1015|1013|Sunny
-33.86|151.21|39|2017|3|27|28|24|20|94|74|48|1017|1014|1009|Sunny
-33.86|151.21|39|2017|3|28|23|22|20|100|88|78|1014|1012|1009|Sunny
-33.86|151.21|39|2017|3|29|30|26|21|94|78|57|1014|1009|1006|Rain
-33.86|151.21|39|2017|3|30|28|22|17|100|91|57|1014|1008|1004|cloudy
-33.86|151.21|39|2017|3|31|21|18|16|88|74|59|1018|1015|1013|Rain
-33.86|151.21|39|2017|4|1|24|19|14|88|63|35|1021|1017|1016|Rain
-33.86|151.21|39|2017|4|2|21|18|16|94|69|50|1027|1024|1021|Rain
-33.86|151.21|39|2017|4|3|22|18|14|100|91|49|1029|1027|1025|Rain
-33.86|151.21|39|2017|4|4|22|19|16|94|75|50|1028|1027|1025|Rain
-33.86|151.21|39|2017|4|5|22|19|15|82|59|42|1026|1024|1023|Sunny
-33.86|151.21|39|2017|4|6|23|18|13|88|64|37|1026|1025|1023|Sunny
-33.86|151.21|39|2017|4|7|24|19|14|88|65|33|1028|1026|1025|Sunny
-33.86|151.21|39|2017|4|8|25|20|14|88|66|35|1026|1023|1019|Sunny
-33.86|151.21|39|2017|4|9|28|22|16|94|63|28|1020|1011|1004|cloudy
-33.86|151.21|39|2017|4|10|19|16|12|72|52|32|1012|1009|1007|Rain
-33.86|151.21|39|2017|4|11|22|17|13|83|67|48|1021|1016|1011|Rain
-33.86|151.21|39|2017|4|12|20|18|15|100|88|68|1024|1022|1020|Rain
-33.86|151.21|39|2017|4|13|21|18|15|100|81|51|1024|1022|1020|Rain
-33.86|151.21|39|2017|4|14|22|18|13|88|67|37|1022|1020|1019|Sunny
-33.86|151.21|39|2017|4|15|23|18|13|88|72|53|1021|1020|1018|Rain
-33.86|151.21|39|2017|4|16|25|20|14|94|65|27|1022|1019|1017|Sunny
-33.86|151.21|39|2017|4|17|23|18|14|82|68|49|1025|1023|1021|Sunny
-33.86|151.21|39|2017|4|18|24|20|16|88|69|47|1029|1026|1024|Sunny
-33.86|151.21|39|2017|4|19|23|19|16|94|73|53|1030|1029|1028|Rain
-33.86|151.21|39|2017|4|20|24|20|16|100|72|43|1030|1028|1027|Rain
-33.86|151.21|39|2017|4|21|24|19|14|88|69|45|1028|1026|1024|Sunny
-33.86|151.21|39|2017|4|22|24|21|18|83|68|46|1026|1024|1022|Sunny
-33.86|151.21|39|2017|4|23|25|20|16|94|76|44|1024|1022|1020|Sunny
-33.86|151.21|39|2017|4|24|24|20|16|94|74|48|1023|1020|1017|Sunny
-33.86|151.21|39|2017|4|25|27|22|18|83|68|36|1017|1011|1007|Rain
-33.86|151.21|39|2017|4|26|25|19|14|88|59|22|1011|1006|1002|Rain
-33.86|151.21|39|2017|4|27|18|14|11|72|56|38|1019|1015|1011|Sunny
-33.86|151.21|39|2017|4|28|19|14|10|77|59|45|1023|1021|1019|Sunny
-33.86|151.21|39|2017|4|29|21|16|10|82|65|41|1022|1020|1018|Sunny
-33.86|151.21|39|2017|4|30|21|17|14|88|72|55|1023|1021|1020|Sunny
-33.86|151.21|39|2017|5|1|26|19|13|94|64|31|1021|1017|1014|Sunny
-33.86|151.21|39|2017|5|2|23|19|14|77|56|29|1021|1017|1015|Sunny
-33.86|151.21|39|2017|5|3|18|16|14|94|76|55|1030|1026|1021|Rain
-33.86|151.21|39|2017|5|4|19|16|12|94|71|37|1032|1030|1029|Rain
-33.86|151.21|39|2017|5|5|22|17|13|88|66|42|1031|1029|1027|Rain
-33.86|151.21|39|2017|5|6|26|19|12|88|64|31|1027|1024|1020|Sunny
-33.86|151.21|39|2017|5|7|20|17|13|82|55|24|1026|1023|1019|Sunny
-33.86|151.21|39|2017|5|8|18|14|10|72|55|36|1028|1026|1025|Sunny
-33.86|151.21|39|2017|5|9|19|14|11|77|66|45|1027|1025|1024|Rain
-33.86|151.21|39|2017|5|10|19|14|10|88|71|49|1025|1023|1021|Sunny
-33.86|151.21|39|2017|5|11|19|14|11|88|74|50|1025|1023|1022|Sunny
-33.86|151.21|39|2017|5|12|19|16|12|100|81|66|1027|1025|1024|Rain
-33.86|151.21|39|2017|5|13|22|18|14|100|81|53|1025|1023|1021|Rain
-33.86|151.21|39|2017|5|14|20|17|14|100|82|59|1022|1020|1018|Rain
-33.86|151.21|39|2017|5|15|19|16|13|94|76|54|1018|1016|1014|Rain
-33.86|151.21|39|2017|5|16|19|15|11|82|64|37|1020|1017|1015|Sunny
-33.86|151.21|39|2017|5|17|21|16|10|87|68|38|1024|1022|1020|Sunny
